eez,meow,pct,ncell,mean_chi,sdev_chi,mean_fishing,mean_bycatch,mean_shipping,mean_trawl
1,57,51,1049,0.15868627275025082,0.012445656816563483,0,2.574195943099994e-4,0.002688705731401694,0
1,57,52,1049,0.15960104871466685,0.01205874972403091,0,2.8252677483082587e-4,0.003062655666738294,4.6111680498736e-9
1,57,53,1049,0.1601984747911886,0.012314238613069585,0,2.8644383731360825e-4,0.003527873443187462,1.537056016624533e-9
1,57,54,1049,0.1604893232835146,0.01257272028997679,0,2.7157936498804216e-4,0.004038569818182473,3.7506123146949356e-6
1,57,55,1049,0.1615403239589515,0.012239154043148235,0,2.6201370511447144e-4,0.004598380865047981,7.685280083122666e-9
1,57,56,1049,0.1617869402222456,0.012041751573019786,0,2.612265730564469e-4,0.005215110937559585,0
1,57,57,1049,0.16249380363693,0.012032093990204232,0,2.480840541498102e-4,0.005926076928286807,0
1,57,58,1049,0.16334766444987178,0.011905621125417779,0,2.671176049180204e-4,0.006613579742056455,0
1,57,59,1049,0.16375862731038104,0.011340230143504984,0,7.267196415214116e-4,0.006911357831602079,1.1815792581368792e-7
1,57,60,1049,0.1644619636670877,0.011357627434449024,0,0.002019384257523138,0.006316361869344582,8.119422740504293e-7
1,57,61,1049,0.16531305999501303,0.011236761387002022,0,0.0035777867004477357,0.0053386745733087215,5.939617714519702e-7
1,57,62,1049,0.16575729268806338,0.01185858736476401,0,0.0018205014297461308,0.007743506614183653,6.051220612898864e-7
1,57,63,1049,0.16705357482935612,0.011252101112151882,0,0.001338330069342815,0.009030642417291476,6.526483547184153e-6
1,57,64,1049,0.1677323164146667,0.012465819579795081,0,0.0013056221016492576,0.009953011267439412,4.0359716337711084e-7
1,57,65,1049,0.17003317444351768,0.019803545243742837,0,0.0011247228948307912,0.01111004663472116,8.484203720827256e-7
1,57,66,1049,0.182118493733347,0.043749342654433684,0,0.0020012740765809082,0.011305400145441926,1.0413191985355351e-5
1,57,67,1049,0.18546692093743725,0.046390541909657176,0,0.002204866441192624,0.012173195079946048,1.8435840419407137e-5
1,57,68,1049,0.20303107710027832,0.06716333686630648,0,0.003625802267315081,0.011923441681195447,4.097390019064512e-7
1,57,69,1049,0.2369029550210309,0.09095326771177031,0,0.006262539634129354,0.010282045963626483,4.651013666484683e-6
1,57,70,1049,0.21629818860579947,0.07756658677900576,0,0.004645541503120965,0.012931899531575513,2.4679531994996215e-5
1,57,71,1049,0.2098941852412301,0.07438693379872026,0,0.003928273050301943,0.01498933354592421,3.139475361435233e-5
1,57,72,1049,0.20799237370377388,0.07016171925977237,0,0.0038121561570845816,0.01667118117478166,1.0192746190118457e-4
1,57,73,1049,0.20337454714697809,0.06299244767910413,0,0.0036452612588446006,0.01884606935707171,7.971446157899447e-5
1,57,74,1049,0.22474366052873482,0.06320209487647988,0,0.010193232855161745,0.014519011450584202,6.500234164418366e-5
1,57,75,1049,0.25583079136247516,0.06763983860671711,0,0.017610175707728094,0.008999214130572789,8.29386828670238e-5
1,57,76,1049,0.26421858921462404,0.06758460395043553,0,0.01942666829559288,0.008731016808055336,1.6726925140781384e-4
1,57,77,1049,0.2692670163026415,0.07547851293415547,0,0.01898816112688486,0.011275780928125017,2.0834350599728527e-4
1,57,78,1049,0.27111849372050556,0.08075119207969708,0,0.01935888650331598,0.01355016526403891,5.094527938253287e-4
1,57,79,1049,0.26402907516697227,0.07939650064822962,0,0.025604721180420568,0.010359746857760671,4.4863602401580126e-4
1,57,80,1049,0.256312488032251,0.07822391870179247,0,0.027905705884782462,0.010816847594922883,6.16308441395359e-4
1,57,81,1049,0.2533094376552889,0.07042647023310515,0,0.031709817823946274,0.009600285779214807,7.400919045891538e-4
1,57,82,1049,0.259919160996538,0.07025124296829038,0,0.032550970090529194,0.011489795289544089,9.799511052702365e-4
1,57,83,1049,0.26584814092565195,0.07100468989198809,0,0.03366677150863014,0.013243332566609659,0.001505851828328412
1,57,84,1049,0.2725422308062007,0.07084190433241483,0,0.03711670004863199,0.013152863224758844,0.0018274538752396311
1,57,85,1049,0.27077245006286266,0.07038704373737774,0,0.038557505614937815,0.015037401055019712,0.0019351289523116782
1,57,86,1049,0.25867178284690084,0.05349422372424118,0,0.03869939285261988,0.017316622506090906,0.0034060178467998576
1,57,87,1049,0.26492345121443217,0.05424402728357945,0,0.0430804472537466,0.016972835979806866,0.0035080005626892596
1,57,88,1049,0.25847883688710327,0.051810496477440876,0,0.03982614205199764,0.022376353353388823,0.0057853695318263116
1,57,89,1049,0.2589429937821553,0.046777835624962315,0,0.04027471742945383,0.025838320947739572,0.0072381904963239934
1,57,90,1049,0.2614744515988347,0.03749915367070363,0,0.03900698684206644,0.03039772008788793,0.010395518864374844
1,57,91,1049,0.26722754986940733,0.035591626893096015,0,0.03788905801096357,0.038189151336220216,0.012106818863226827
1,57,92,1049,0.277163679680447,0.024828706978123193,0,0.040220091223855704,0.04305566483447419,0.016857138789401736
1,57,93,1049,0.30241391821289426,0.032311724948235455,0,0.062278314867517656,0.033625186920027,0.02025677338634004
1,57,94,1048,0.3363905533408846,0.03952414554313839,0,0.09268485211285099,0.024444030727286608,0.014329392427685769
1,57,95,1048,0.3434366414053294,0.038811897153231224,0,0.11083053980786894,0.027192303711123664,0.00928873368626225
1,57,96,1048,0.3405094465795364,0.038842585088479736,0,0.14004841096741893,0.014862408006308236,0.003442825671402348
1,57,97,1048,0.35760076363919346,0.04417444390019028,0,0.13698136259424892,0.03196107427501173,0.003510867059381179
1,57,98,1048,0.3777619278669812,0.0322033394704739,0,0.16367599123889823,0.033951111244895756,0.003843837117449051
1,57,99,1048,0.40763902675559505,0.023914120771250925,0,0.17299972252763865,0.05850819808372984,0.0049569043791157326
1,57,100,1048,0.5626556295474977,0.09839758476648582,0,0.23808062236173122,0.13730212572011255,0.005516936858874185
