eez,meow,pct,ncell,mean_chi,sdev_chi,mean_fishing,mean_bycatch,mean_shipping,mean_trawl
1,57,39,1049,0.16296368158352273,1.3245631159157845e-4,0,9.113944894082928e-4,0.0023895817371587043,6.446096846599441e-8
1,57,40,1049,0.16340152187729245,1.3046169692496255e-4,0,8.697832787617775e-4,0.002616636030400456,7.060010452156405e-8
1,57,41,1049,0.16386549319677743,1.360267312519387e-4,0,0.001102635525502734,0.0030749017313184534,3.9585820101513935e-5
1,57,42,1049,0.16429475407241298,1.3040134546735266e-4,0,9.694847337607663e-4,0.0029226349597905195,4.3095887754086626e-7
1,57,43,1049,0.16472669401773393,1.3153974901151326e-4,0,8.14516300142189e-4,0.002695052403244676,4.1993646120406296e-6
1,57,44,1049,0.16518131361562258,1.3687200112249347e-4,0,0.0010045509010539646,0.0033462489588520243,2.839352116372713e-7
1,57,45,1049,0.16570267170752878,1.6482941231697493e-4,0,8.580251265560317e-4,0.0035792773036817317,6.139139783717613e-8
1,57,46,1049,0.16625090355357178,1.6427784702483485e-4,0,7.919988146926217e-4,0.0037281312895675045,3.8124057360676413e-6
1,57,47,1049,0.16680419567201796,1.5145721387996807e-4,0,0.0010777845564836372,0.0034681817475893393,3.1092508660860614e-6
1,57,48,1049,0.16733594038466026,1.5493150339351066e-4,0,9.82450833987026e-4,0.004052897988180549,4.4355283491618645e-7
1,57,49,1049,0.16785929155304274,1.6383972613161533e-4,0,6.937008454231769e-4,0.0035253137018565078,2.340836030907407e-7
1,57,50,1049,0.16843374745407141,1.6561397549868186e-4,0,8.891373355876337e-4,0.004398755443710756,8.882264672908169e-8
1,57,51,1049,0.16904061055387964,1.8083555477584387e-4,0,6.777832352342268e-4,0.004355428355444848,3.372424041201583e-8
1,57,52,1049,0.1696493789141694,1.7734720757782218e-4,0,6.3162653781681e-4,0.004123117856180658,5.264312210860125e-7
1,57,53,1049,0.17026615904216202,1.8735676249202643e-4,0,6.135831176619887e-4,0.004352727267194424,6.292618185106853e-8
1,57,54,1049,0.17089380563953244,1.738396529853737e-4,0,5.660473489895558e-4,0.004090377471752562,1.6880993773019672e-6
1,57,55,1049,0.17149942691435235,1.873885110514322e-4,0,5.343114981159382e-4,0.0047194097612587626,2.695088381502541e-5
1,57,56,1049,0.17215404986937463,1.8841507260692797e-4,0,5.730166048165774e-4,0.0044479876273652704,7.631798491345916e-6
1,57,57,1049,0.17273727519609908,1.6096239525709624e-4,0,4.265223481906945e-4,0.004214365469314334,1.5347848809035664e-9
1,57,58,1049,0.17333364971088613,1.858119721680076e-4,0,4.507783252432215e-4,0.0038182341288104764,1.3592111932073703e-5
1,57,59,1049,0.17391639614071133,1.734164956170328e-4,0,4.657363963523259e-4,0.004170774079701489,1.5347848809035664e-9
1,57,60,1049,0.17456530142500926,1.938373538719405e-4,0,5.094788211503678e-4,0.0045117714601936405,0
1,57,61,1049,0.1751967591683676,1.8954106539690194e-4,0,3.567978243174732e-4,0.0039814862135206614,7.673924404517831e-9
1,57,62,1049,0.17587006634706764,2.0781474322051574e-4,0,4.0121701869734515e-4,0.004561376652019578,3.0718408975280997e-9
1,57,63,1049,0.17665233473702768,2.4447384023207986e-4,0,5.215768525158594e-4,0.00575860927907183,5.064790280384e-8
1,57,64,1049,0.17745672007250263,2.1998020097273394e-4,0,3.84404543640143e-4,0.0055178061837613005,1.626872112479565e-7
1,57,65,1049,0.17828493780528396,2.5525187602177336e-4,0,3.79282743988027e-4,0.005891082609890495,9.055230970733273e-8
1,57,66,1049,0.17912631096217152,2.486848256507728e-4,0,3.241793773142769e-4,0.005549987520268758,7.980881727503007e-8
1,57,67,1049,0.1799320315780585,2.1263258692519067e-4,0,3.1912974972943525e-4,0.005192320556071961,1.9798726350873854e-7
1,57,68,1049,0.18074604299263913,2.539105541460472e-4,0,4.0767823324290846e-4,0.005387281358882832,2.102655321518332e-7
1,57,69,1049,0.18166758783438638,2.9967737295647667e-4,0,2.818049959245741e-4,0.006335170283639554,1.94563158077032e-5
1,57,70,1049,0.1829017167067505,4.120985698195487e-4,0,4.3416484420402403e-4,0.008908201973593691,2.7451763242848032e-8
1,57,71,1049,0.18460419391938002,5.97658494673275e-4,0,5.84866684231601e-4,0.011907108869980946,2.3016057844806217e-5
1,57,72,1049,0.18724232629381896,9.276607199097395e-4,0,5.643984820419447e-4,0.015950478920808368,1.625894618092892e-5
1,57,73,1049,0.19115004778703812,0.0014530447928676768,0,0.0016642179486697569,0.02051562076107928,1.5162775827651493e-5
1,57,74,1049,0.19761763585534292,0.0021918142762363184,0,0.009880270908117774,0.022396199220162744,1.2880335066917616e-4
1,57,75,1049,0.2056892279844493,0.0027077050413080892,0,0.019317017875905344,0.02329792798907101,2.5952475428108715e-4
1,57,76,1049,0.21552135367070754,0.0027519807181609233,0,0.02820021572594233,0.022746207554664718,6.481189020166864e-4
1,57,77,1049,0.22311058197280587,0.0016439728812454129,0,0.03427262285690809,0.018212082131595406,0.00120393650718641
1,57,78,1049,0.2283771209653158,0.0014927473846494596,0,0.035441687184026696,0.017535916030003217,0.002066686697944845
1,57,79,1049,0.23366625359844775,0.0014945018894929093,0,0.03326510320434937,0.019494010026666904,0.002850347010094122
1,57,80,1049,0.238630409747561,0.0013868379758620248,0,0.03263128501072629,0.01733974628058924,0.0034871028946356466
1,57,81,1049,0.24326291670392422,0.0013803647211892978,0,0.030300567562298063,0.018876087663902044,0.003546258408191885
1,57,82,1049,0.2484611055473695,0.0016523668494973298,0,0.032205522965994375,0.019927852658895028,0.0052604445332233895
1,57,83,1049,0.25439494782907834,0.001743482963925942,0,0.03604672235335457,0.02107861238390189,0.006278148328354099
1,57,84,1049,0.26016348998130673,0.0017159988329091655,0,0.03948673668568417,0.020323011311116884,0.007933388918154968
1,57,85,1049,0.26713898939899994,0.002281086686344159,0,0.03986334307710274,0.023584785973991888,0.009804535420269642
1,57,86,1049,0.27644327939181695,0.003182207704930976,0,0.04198447002268425,0.023887312953076296,0.013680123303115523
1,57,87,1049,0.2890735932539712,0.003974172621118471,0,0.0417167396523054,0.024344732543099334,0.01823167005673822
1,57,88,1049,0.3034850335666631,0.0043043792501303935,0,0.046603602298772175,0.017795665037423494,0.013069496582308777
1,57,89,1049,0.3148133463525454,0.002551139431126835,0,0.07979800585863762,0.010634097644766393,0.007283429415688595
1,57,90,1049,0.32314556712076936,0.0022042078197111524,0,0.09431733084297442,0.010576178998001172,0.0047248430576259616
1,57,91,1049,0.3300787418143197,0.0019809444482518936,0,0.09421360146190379,0.011866304428117643,0.004510006908988659
1,57,92,1049,0.337591515284021,0.002285253175638891,0,0.08449411784361753,0.015510178106511103,0.0044964885239384324
1,57,93,1049,0.3460423259137356,0.0026756575173402346,0,0.08065784346930206,0.016945777294363414,0.0036132706709400696
1,57,94,1048,0.3555705156319469,0.002883023451736809,0,0.07261877314219578,0.018424657519775244,0.0029852720259216426
1,57,95,1048,0.3667544848250069,0.0033475643331630062,0,0.08757621597477327,0.02056049660506882,0.002161615578869322
1,57,96,1048,0.3778277673111617,0.003227103359116158,0,0.10755681733508374,0.01815141988802815,0.002042398940737276
1,57,97,1048,0.3903931299693712,0.004344421060258344,0,0.1001060045073662,0.021728168612810784,0.0023353056787266528
1,57,98,1048,0.4098107825595004,0.0067783684136377385,0,0.09541422834456365,0.030100155744517586,0.0022017782617014445
1,57,99,1048,0.44305687013814465,0.01660884647835127,0,0.10702297215186457,0.05118130165762526,0.0034728267475465256
1,57,100,1048,0.5789572518062955,0.08672881266600466,0,0.2257959363068532,0.11423523707929178,0.005313935490025063
